380	889
381	889
382	889
383	889
384	889
385	889
386	889
387	748
388	748
389	215
390	979
391	262
392	889
393	489
394	979
395	153
396	979
397	748
398	979
399	215
400	198
401	298
402	437
403	437
404	298
405	748
406	748
407	748
408	748
409	748
410	748
411	153
412	748
413	748
414	866
415	146
416	979
417	979
418	513
419	437
420	979
421	513
422	866
423	979
424	866
425	490
426	490
427	490
428	489
429	490
430	748
431	1069
432	437
433	748
434	215
435	215
436	215
437	437
438	215
439	298
440	198
441	215
442	298
443	298
444	489
445	215
446	513
447	489
448	866
449	979
450	866
451	866
452	513
453	623
454	866
455	866
456	979
457	262
458	979
459	513
460	623
461	866
462	979
463	623
464	623
465	979
466	866
467	437
468	215
469	489
470	513
471	215
472	215
473	215
474	513
475	490
476	513
477	490
478	513
479	513
480	513
481	513
482	513
483	513
484	490
485	513
486	513
487	490
488	290
489	490
490	490
491	110
492	490
493	490
494	290
495	979
496	490
497	979
498	979
499	490
500	489
501	490
502	437
503	748
504	146
505	490
506	490
507	490
508	490
509	490
510	490
511	889
512	513
513	490
514	866
515	490
516	490
517	198
518	490
519	489
520	979
521	490
522	979
523	866
524	490
525	490
526	1069
527	979
528	1069
529	866
530	110
531	110
532	513
533	866
534	866
535	490
536	490
537	866
538	490
539	490
540	866
541	748
542	437
543	489
544	437
545	979
546	215
547	866
548	489
549	979
550	979
551	748
552	866
553	513
554	298
555	146
556	146
557	1069
558	146
559	146
560	1069
561	866
562	110
563	513
564	513
565	623
566	623
567	866
568	110
569	979
570	748
571	979
572	146
573	215
574	110
575	215
576	215
577	262
578	866
579	215
580	437
581	215
582	215
583	110
584	489
585	489
586	979
587	866
588	866
589	153
590	153
591	198
592	198
593	198
594	198
595	198
596	623
597	262
598	198
599	198
600	198
601	623
602	623
603	623
604	490
605	979
606	490
607	979
608	979
609	979
610	979
611	979
612	979
613	979
614	979
615	215
616	215
617	215
618	215
619	215
620	623
621	623
622	623
623	623
624	623
625	623
626	623
627	623
628	215
629	979
630	489
631	623
632	748
633	979
634	623
635	623
636	979
637	489
638	979
639	215
640	215
641	215
642	215
643	215
644	215
645	215
646	198
647	198
648	437
649	215
650	290
651	866
652	866
653	866
654	866
655	866
656	979
657	866
658	866
659	866
660	979
661	866
662	866
663	866
664	866
665	215
666	215
667	290
668	110
669	110
670	290
671	215
672	290
673	290
674	290
675	215
676	489
677	215
678	215
679	215
680	215
681	110
682	215
683	110
684	110
685	290
686	437
687	437
688	290
689	110
690	489
691	437
692	290
693	290
694	198
695	198
696	215
697	198
698	110
699	979
700	979
701	489
702	215
703	979
704	489
705	513
706	866
707	623
708	513
709	146
710	298
711	1069
712	866
713	298
714	866
715	979
716	979
717	979
718	146
719	146
720	146
721	146
722	146
723	153
724	748
725	748
726	489
727	889
728	748
729	748
730	889
731	146
732	146
733	623
734	146
735	146
736	146
737	146
738	146
739	146
740	146
741	198
742	153
743	153
744	153
745	153
746	153
747	153
748	298
749	979
750	979
751	979
752	979
753	979
754	979
755	748
756	513
757	513
758	513
759	110
760	866
761	489
762	110
763	979
764	979
765	623
766	262
767	979
768	866
769	866
770	866
771	866
772	748
773	623
774	298
775	215
776	215
777	290
778	215
779	198
780	198
781	215
782	198
783	889
784	215
785	198
786	215
787	748
788	215
789	198
790	215
791	198
792	1069
793	215
794	1069
795	215
796	215
797	215
798	215
799	215
800	198
801	215
802	215
803	215
804	290
805	290
806	245
807	513
808	298
809	979
810	513
811	979
812	489
813	979
814	489
815	513
816	866
817	866
818	866
819	866
820	623
821	979
822	513
823	513
824	979
825	489
826	866
827	979
828	489
829	866
830	298
831	979
832	298
833	298
834	979
835	290
836	290
837	290
838	290
839	979
840	979
841	979
842	866
843	866
844	979
845	979
846	513
847	513
848	513
849	245
850	146
851	146
852	866
853	979
854	513
855	979
856	979
857	979
858	748
859	1069
860	298
861	290
862	215
863	866
864	889
865	146
866	290
867	513
868	513
869	513
870	513
871	979
872	290
873	290
874	290
875	290
876	290
877	290
878	290
879	290
880	110
881	623
882	489
883	748
884	748
885	748
886	748
887	748
888	889
889	889
890	889
891	889
892	748
893	889
894	889
895	889
896	245
897	298
898	298
899	298
900	215
901	1069
902	1069
903	889
904	298
905	979
906	1069
907	889
908	979
909	1069
910	1069
911	1069
912	979
913	866
914	215
915	215
916	215
917	215
918	298
919	889
920	866
921	513
922	979
923	979
924	979
925	215
926	215
927	513
928	866
929	866
930	889
931	1069
932	513
933	866
934	866
935	889
936	889
937	889
938	979
939	153
940	153
941	153
942	153
943	153
944	153
945	153
946	979
947	298
948	298
949	866
950	866
951	866
952	866
953	866
954	979
955	290
956	513
957	153
958	290
959	979
960	153
961	866
962	1069
963	290
964	198
965	290
966	979
967	979
968	979
969	979
970	979
971	979
972	979
973	889
974	866
975	889
976	889
977	889
978	979
979	979
980	889
981	889
982	889
983	979
984	979
985	153
986	866
987	298
988	298
989	866
990	748
991	889
992	748
993	979
994	513
995	513
996	979
997	490
998	490
999	490
1000	979
1001	513
1002	889
1003	1069
1004	1069
1005	215
1006	513
1007	489
1008	866
1009	866
1010	889
1011	623
1012	623
1013	623
1014	979
1015	979
1016	979
1017	979
1018	979
1019	513
1020	513
1021	513
1022	513
1023	513
1024	513
1025	513
1026	513
1027	866
1028	623
1029	979
1030	979
1031	1069
1032	215
1033	513
1034	513
1035	513
1036	513
1037	513
1038	513
1039	513
1040	490
1041	513
1042	513
1043	513
1044	513
1045	290
1046	290
1047	979
1048	979
1049	298
1050	889
1051	490
1052	979
1053	1069
1054	110
1055	866
1056	866
1057	979
1058	979
1059	866
1060	866
1061	513
1062	153
1063	146
1064	1069
1065	1069
1066	1069
1067	979
1068	1069
1069	1069
1070	979
1071	979
1072	866
1073	215
1074	153
1075	215
1076	979
1077	1069
1078	979
1079	979
1080	979
1081	979
1082	979
1083	979
1084	215
1085	290
1086	866
1087	866
1088	866
1089	866
1090	866
1091	290
1092	215
1093	290
1094	290
1095	979
1096	513
1097	513
1098	298
1099	153
1100	513
1101	979
1102	979
1103	866
1104	1069
1105	215
1106	513
1107	298
1108	290
1109	290
1110	290
1111	513
1112	889
1113	513
1114	290
1115	748
1116	889
1117	298
1118	298
1119	866
1120	889
1121	979
1122	979
1123	889
1124	490
1125	979
1126	866
1127	513
1128	979
1129	866
1130	979
1131	866
1132	979
