534	1
535	0
536	1
537	9
538	1
539	1
540	7
541	4
542	4
543	2
544	5
545	7
546	1
547	9
548	7
549	7
550	7
551	4
552	9
553	8
554	4
555	3
556	3
557	2
558	3
559	3
560	2
561	9
562	6
563	8
564	8
565	7
566	7
567	9
568	6
569	7
570	4
571	0
572	3
573	5
574	6
575	2
576	5
577	2
578	9
579	7
580	4
581	8
582	5
583	5
584	0
585	0
586	0
587	9
588	9
589	4
590	4
591	5
592	5
593	5
594	5
595	5
596	0
597	0
598	5
599	5
600	5
601	7
602	7
603	7
604	1
605	2
606	1
607	2
608	2
609	2
610	0
611	2
612	0
613	0
614	0
615	5
616	5
617	5
618	5
619	5
620	7
621	7
622	7
623	7
624	7
625	7
626	7
627	7
628	5
629	2
630	0
631	1
632	4
633	2
634	7
635	7
636	8
637	0
638	7
639	5
640	5
641	5
642	5
643	5
644	5
645	5
646	5
647	5
648	5
649	5
650	6
651	9
652	9
653	9
654	9
655	9
656	9
657	9
658	9
659	9
660	9
661	9
662	8
663	9
664	9
665	5
666	5
667	6
668	6
669	6
670	6
671	5
672	6
673	6
674	6
675	5
676	0
677	5
678	5
679	5
680	5
681	2
682	5
683	6
684	6
685	4
686	4
687	6
688	6
689	6
690	8
691	5
692	6
693	6
694	5
695	5
696	5
697	5
698	5
699	0
700	0
701	0
702	4
703	4
704	6
705	8
706	9
707	0
708	8
709	3
710	7
711	2
712	9
713	4
714	9
715	2
716	2
717	2
718	3
719	3
720	3
721	3
722	3
723	4
724	4
725	4
726	1
727	4
728	4
729	4
730	4
731	3
732	3
733	3
734	3
735	3
736	3
737	2
738	3
739	3
740	3
741	5
742	4
743	4
744	4
745	4
746	4
747	4
748	0
749	2
750	9
751	9
752	9
753	9
754	0
755	4
756	8
757	8
758	8
759	6
760	9
761	8
762	6
763	0
764	7
765	7
766	9
767	7
768	9
769	9
770	9
771	9
772	4
773	7
774	4
775	0
776	5
777	6
778	5
779	5
780	5
781	5
782	5
783	4
784	5
785	5
786	5
787	4
788	3
789	5
790	5
791	5
792	2
793	5
794	2
795	5
796	5
797	5
798	5
799	5
800	5
801	5
802	5
803	5
804	6
805	6
806	0
807	8
808	4
809	0
810	8
811	9
812	0
813	9
814	0
815	8
816	9
817	9
818	9
819	9
820	7
821	7
822	8
823	8
824	9
825	4
826	9
827	0
828	0
829	4
830	4
831	1
832	4
833	4
834	9
835	6
836	6
837	6
838	6
839	0
840	9
841	0
842	9
843	9
844	0
845	9
846	8
847	8
848	8
849	0
850	3
851	3
852	9
853	0
854	8
855	0
856	0
857	0
858	4
859	2
860	4
861	6
862	5
863	9
864	4
865	2
866	6
867	8
868	8
869	8
870	8
871	2
872	6
873	6
874	6
875	6
876	6
877	6
878	6
879	6
880	6
881	0
882	0
883	4
884	4
885	4
886	4
887	4
888	4
889	4
890	4
891	4
892	4
893	4
894	4
895	4
896	0
897	1
898	7
899	7
900	5
901	2
902	2
903	4
904	4
905	4
906	2
907	4
908	2
909	2
910	2
911	2
912	9
913	9
914	5
915	5
916	5
917	5
918	1
919	4
920	8
921	8
922	8
923	2
924	0
925	5
926	4
927	8
928	9
929	9
930	9
931	2
932	8
933	9
934	9
935	4
936	3
937	4
938	7
939	4
940	4
941	4
942	4
943	4
944	4
945	4
946	0
947	2
948	2
949	9
950	9
951	9
952	9
953	9
954	3
955	6
956	8
957	4
958	6
959	0
960	4
961	9
962	2
963	6
964	5
965	6
966	2
967	2
968	2
969	2
970	2
971	0
972	0
973	4
974	8
975	4
976	4
977	4
978	9
979	0
980	4
981	4
982	4
983	9
984	2
985	4
986	9
987	4
988	4
989	9
990	4
991	4
992	4
993	0
994	8
995	8
996	9
997	1
998	1
999	1
1000	0
1001	8
1002	4
1003	2
1004	2
1005	5
1006	8
1007	1
1008	9
1009	6
1010	9
1011	7
1012	7
1013	7
1014	9
1015	9
1016	0
1017	0
1018	0
1019	8
1020	8
1021	1
1022	8
1023	8
1024	8
1025	8
1026	8
1027	9
1028	7
1029	7
1030	0
1031	2
1032	2
1033	8
1034	8
1035	8
1036	8
1037	8
1038	8
1039	1
1040	1
1041	1
1042	8
1043	8
1044	8
1045	6
1046	6
1047	0
1048	0
1049	4
1050	4
1051	1
1052	7
1053	2
1054	6
1055	1
1056	9
1057	7
1058	7
1059	9
1060	9
1061	8
1062	4
1063	3
1064	2
1065	2
1066	2
1067	0
1068	2
1069	2
1070	2
1071	0
1072	9
1073	5
1074	4
1075	5
1076	0
1077	2
1078	2
1079	2
1080	2
1081	2
1082	2
1083	2
1084	5
1085	6
1086	9
1087	9
1088	9
1089	8
1090	9
1091	6
1092	5
1093	6
1094	6
1095	0
1096	8
1097	8
1098	4
1099	4
1100	8
1101	7
1102	7
1103	9
1104	2
1105	5
1106	8
1107	4
1108	6
1109	6
1110	6
1111	8
1112	4
1113	8
1114	6
1115	4
1116	4
1117	1
1118	1
1119	9
1120	9
1121	0
1122	9
1123	4
1124	1
1125	0
1126	9
1127	8
1128	7
1129	9
1130	2
1131	9
1132	0
